"Year","County.ANSI","County","Commodity","Data.Item","Value","County.FIPS"
1976,1,"APACHE","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",5000,"04001"
1976,1,"APACHE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",21000,"04001"
1976,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",21000,"04005"
1976,5,"COCONINO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3800,"04005"
1976,5,"COCONINO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",9000,"04005"
1976,5,"COCONINO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",9000,"04005"
1976,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6300,"04015"
1976,15,"MOHAVE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",3000,"04015"
1976,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",4000,"04015"
1976,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",20000,"04015"
1976,15,"MOHAVE","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",10000,"04015"
1976,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",10000,"04015"
1976,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04017"
1976,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",89600,"04017"
1976,17,"NAVAJO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",14800,"04017"
1976,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",33000,"04017"
1976,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",33000,"04017"
1976,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",24000,"04025"
1976,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",38000,"04025"
1976,25,"YAVAPAI","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",5000,"04025"
1976,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",33000,"04025"
1976,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",162800,"04003"
1976,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",1292500,"04003"
1976,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1136000,"04003"
1976,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4228000,"04003"
1976,3,"COCHISE","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",3050000,"04003"
1976,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1178000,"04003"
1976,7,"GILA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",5900,"04007"
1976,7,"GILA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",4500,"04007"
1976,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",547600,"04009"
1976,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",48000,"04009"
1976,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",379000,"04009"
1976,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",596000,"04009"
1976,9,"GRAHAM","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",316000,"04009"
1976,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",280000,"04009"
1976,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6000,"04011"
1976,11,"GREENLEE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",32000,"04011"
1976,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",21000,"04011"
1976,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",182000,"04011"
1976,11,"GREENLEE","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",117000,"04011"
1976,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",65000,"04011"
1976,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",134400,"04019"
1976,19,"PIMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",8200,"04019"
1976,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1e+05,"04019"
1976,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1022000,"04019"
1976,19,"PIMA","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",746000,"04019"
1976,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",276000,"04019"
1976,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",16500,"04023"
1976,23,"SANTA CRUZ","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",4500,"04023"
1976,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",17000,"04023"
1976,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",169000,"04027"
1976,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",42000,"04027"
1976,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",213000,"04027"
1976,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",9148000,"04027"
1976,27,"YUMA","WHEAT","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",6876000,"04027"
1976,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2272000,"04027"
1975,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2156000,"04013"
1975,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",82600,"04013"
1975,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1065600,"04013"
1975,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",5205600,"04013"
1975,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",5205600,"04013"
1975,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1350000,"04021"
1975,21,"PINAL","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",5900,"04021"
1975,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",838000,"04021"
1975,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4179000,"04021"
1975,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4179000,"04021"
1975,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",45000,"04001"
1975,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",24800,"04001"
1975,1,"APACHE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",20000,"04001"
1975,1,"APACHE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",20000,"04001"
1975,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",21000,"04005"
1975,5,"COCONINO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3600,"04005"
1975,5,"COCONINO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4100,"04005"
1975,5,"COCONINO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4100,"04005"
1975,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04015"
1975,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",19500,"04015"
1975,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",9000,"04015"
1975,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",9000,"04015"
1975,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12600,"04017"
1975,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",84000,"04017"
1975,17,"NAVAJO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",31500,"04017"
1975,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",25500,"04017"
1975,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",25500,"04017"
1975,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",5900,"04025"
1975,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",22500,"04025"
1975,25,"YAVAPAI","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3500,"04025"
1975,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",20400,"04025"
1975,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",20400,"04025"
1975,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",238000,"04003"
1975,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",30000,"04003"
1975,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2900000,"04003"
1975,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2745600,"04003"
1975,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2745600,"04003"
1975,7,"GILA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",11600,"04007"
1975,7,"GILA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",2500,"04007"
1975,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",555000,"04009"
1975,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",13000,"04009"
1975,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1226400,"04009"
1975,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",396000,"04009"
1975,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",396000,"04009"
1975,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",17700,"04011"
1975,11,"GREENLEE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",3500,"04011"
1975,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",28800,"04011"
1975,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",70400,"04011"
1975,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",70400,"04011"
1975,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",299300,"04019"
1975,19,"PIMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",22500,"04019"
1975,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",195000,"04019"
1975,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",650000,"04019"
1975,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",650000,"04019"
1975,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",24400,"04023"
1975,23,"SANTA CRUZ","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",3500,"04023"
1975,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",20800,"04023"
1975,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",192500,"04027"
1975,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",60000,"04027"
1975,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",442500,"04027"
1975,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4874400,"04027"
1975,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4874400,"04027"
1974,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1996800,"04013"
1974,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",62000,"04013"
1974,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1402000,"04013"
1974,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4153800,"04013"
1974,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4153800,"04013"
1974,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1195100,"04021"
1974,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",729000,"04021"
1974,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2839600,"04021"
1974,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2839600,"04021"
1974,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",50000,"04001"
1974,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",25000,"04001"
1974,1,"APACHE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",8600,"04001"
1974,1,"APACHE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",8600,"04001"
1974,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",30000,"04005"
1974,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",11800,"04015"
1974,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",13000,"04015"
1974,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",7400,"04015"
1974,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",7400,"04015"
1974,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6200,"04017"
1974,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",72000,"04017"
1974,17,"NAVAJO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",19000,"04017"
1974,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",21000,"04017"
1974,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",21000,"04017"
1974,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",30000,"04025"
1974,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",12300,"04025"
1974,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",12300,"04025"
1974,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",216000,"04003"
1974,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",18000,"04003"
1974,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3677000,"04003"
1974,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2108000,"04003"
1974,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2108000,"04003"
1974,7,"GILA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",2000,"04007"
1974,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",355500,"04009"
1974,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",6000,"04009"
1974,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1775000,"04009"
1974,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",182700,"04009"
1974,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",182700,"04009"
1974,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",10000,"04011"
1974,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",38000,"04011"
1974,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",40600,"04011"
1974,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",40600,"04011"
1974,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",260700,"04019"
1974,19,"PIMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",4000,"04019"
1974,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",399000,"04019"
1974,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",396000,"04019"
1974,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",396000,"04019"
1974,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",18300,"04023"
1974,23,"SANTA CRUZ","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",3000,"04023"
1974,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",189600,"04027"
1974,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",63000,"04027"
1974,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",503000,"04027"
1974,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3230000,"04027"
1974,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3230000,"04027"
1973,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",3850100,"04013"
1973,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",30500,"04013"
1973,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1401000,"04013"
1973,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4675800,"04013"
1973,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4675800,"04013"
1973,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2525400,"04021"
1973,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",474000,"04021"
1973,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2177500,"04021"
1973,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2177500,"04021"
1973,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",47500,"04001"
1973,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",14400,"04001"
1973,1,"APACHE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4500,"04001"
1973,1,"APACHE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4500,"04001"
1973,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",57500,"04005"
1973,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12200,"04015"
1973,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",10500,"04015"
1973,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",14400,"04015"
1973,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",14400,"04015"
1973,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6400,"04017"
1973,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",50000,"04017"
1973,17,"NAVAJO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",17000,"04017"
1973,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",17600,"04017"
1973,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",17600,"04017"
1973,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",20000,"04025"
1973,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4200,"04025"
1973,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4200,"04025"
1973,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",351000,"04003"
1973,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",12000,"04003"
1973,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3476000,"04003"
1973,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1920000,"04003"
1973,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1920000,"04003"
1973,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",492800,"04009"
1973,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",6500,"04009"
1973,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1730000,"04009"
1973,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",142800,"04009"
1973,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",142800,"04009"
1973,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",33200,"04011"
1973,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",23200,"04011"
1973,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",23200,"04011"
1973,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",547500,"04019"
1973,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",418000,"04019"
1973,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",366000,"04019"
1973,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",366000,"04019"
1973,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",28000,"04023"
1973,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",436600,"04027"
1973,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",64000,"04027"
1973,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",417900,"04027"
1973,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3234000,"04027"
1973,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3234000,"04027"
1972,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",3014100,"04013"
1972,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",264000,"04013"
1972,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1547700,"04013"
1972,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",4060000,"04013"
1972,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",4060000,"04013"
1972,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2176000,"04021"
1972,21,"PINAL","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",7500,"04021"
1972,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",506600,"04021"
1972,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2405000,"04021"
1972,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2405000,"04021"
1972,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",45000,"04001"
1972,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",14000,"04001"
1972,1,"APACHE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3000,"04001"
1972,1,"APACHE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3000,"04001"
1972,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",43200,"04005"
1972,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",10600,"04015"
1972,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",18000,"04015"
1972,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",18000,"04015"
1972,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",5900,"04017"
1972,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",50000,"04017"
1972,17,"NAVAJO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",5800,"04017"
1972,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",20000,"04017"
1972,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",20000,"04017"
1972,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",25000,"04025"
1972,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",410400,"04003"
1972,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",16200,"04003"
1972,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3659000,"04003"
1972,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1643000,"04003"
1972,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1643000,"04003"
1972,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",218700,"04009"
1972,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",6000,"04009"
1972,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1646000,"04009"
1972,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",33000,"04009"
1972,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",33000,"04009"
1972,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",7000,"04011"
1972,11,"GREENLEE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",3500,"04011"
1972,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",34200,"04011"
1972,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",13800,"04011"
1972,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",13800,"04011"
